question,variant,persona.region,persona.sex,persona.age,persona.marital_status,persona.education,persona.social_class,model-country,survey-country,prompting-language,model-answer,survey-answer,mae-score,accuracy,,rand-accuracy,person-random
224,0,texas,male,22,single,higher,working class,us,us,en,2,2,1,TRUE,1,0.25,0.666666667
224,0,georgia,male,27,single,middle,working class,us,us,en,2,4,0.333333333,FALSE,0,0.25,0.5
224,0,massachusetts,male,34,married,higher,working class,us,us,en,2,2,1,TRUE,1,0.25,0.666666667
224,0,rhode island,female,40,married,middle,working class,us,us,en,2,2,1,TRUE,1,0.25,0.666666667
224,0,iowa,male,33,married,higher,working class,us,us,en,2,2,1,TRUE,1,0.25,0.666666667
224,0,iowa,male,32,married,middle,working class,us,us,en,2,2,1,TRUE,1,0.25,0.666666667
224,0,texas,male,53,married,higher,lower middle class,us,us,en,2,1,0.666666667,FALSE,0,0.25,0.5
224,0,kansas,male,30,married,higher,working class,us,us,en,2,2,1,TRUE,1,0.25,0.666666667
224,0,oklahoma,female,31,married,middle,working class,us,us,en,2,1,0.666666667,FALSE,0,0.25,0.5
224,0,new york,female,30,single,middle,lower middle class,us,us,en,2,3,0.666666667,FALSE,0,0.25,0.666666667
224,0,missouri,female,27,married,higher,lower middle class,us,us,en,2,1,0.666666667,FALSE,0,0.25,0.5
224,0,ohio,female,56,married,middle,working class,us,us,en,2,3,0.666666667,FALSE,0,0.25,0.666666667
224,0,iowa,male,30,single,middle,working class,us,us,en,2,2,1,TRUE,1,0.25,0.666666667
224,0,north carolina,female,34,married,middle,lower middle class,us,us,en,2,2,1,TRUE,1,0.25,0.666666667
224,0,pennsylvania,male,58,married,middle,lower middle class,us,us,en,2,2,1,TRUE,1,0.25,0.666666667
224,0,north carolina,male,53,married,middle,lower middle class,us,us,en,2,2,1,TRUE,1,0.25,0.666666667
224,0,texas,male,34,single,middle,lower class,us,us,en,3,2,0.666666667,FALSE,0,0.25,0.666666667
224,0,arizona,male,59,married,middle,lower middle class,us,us,en,2,2,1,TRUE,1,0.25,0.666666667
224,0,missouri,female,35,married,middle,upper middle class,us,us,en,2,2,1,TRUE,1,0.25,0.666666667
224,0,maryland,female,23,married,middle,working class,us,us,en,2,3,0.666666667,FALSE,0,0.25,0.666666667
224,0,arizona,male,28,single,higher,working class,us,us,en,2,3,0.666666667,FALSE,0,0.25,0.666666667
224,0,florida,male,38,married,middle,lower middle class,us,us,en,2,2,1,TRUE,1,0.25,0.666666667
224,0,indiana,female,35,married,higher,lower middle class,us,us,en,2,2,1,TRUE,1,0.25,0.666666667
224,0,maine,female,55,married,middle,lower middle class,us,us,en,2,1,0.666666667,FALSE,0,0.25,0.5
224,0,wisconsin,female,31,married,higher,lower middle class,us,us,en,2,2,1,TRUE,1,0.25,0.666666667
224,0,wisconsin,female,26,married,higher,lower middle class,us,us,en,2,2,1,TRUE,1,0.25,0.666666667
224,0,minnesota,female,33,married,higher,lower middle class,us,us,en,2,2,1,TRUE,1,0.25,0.666666667
224,0,washington,female,29,married,middle,upper middle class,us,us,en,2,2,1,TRUE,1,0.25,0.666666667
224,0,arizona,male,59,married,higher,lower middle class,us,us,en,2,2,1,TRUE,1,0.25,0.666666667
224,0,new york,female,38,married,higher,lower middle class,us,us,en,2,2,1,TRUE,1,0.25,0.666666667
224,0,florida,male,33,single,higher,working class,us,us,en,2,4,0.333333333,FALSE,0,0.25,0.5
224,0,ohio,female,21,married,middle,working class,us,us,en,2,3,0.666666667,FALSE,0,0.25,0.666666667
224,0,florida,male,53,married,higher,working class,us,us,en,2,2,1,TRUE,1,0.25,0.666666667
224,0,florida,female,31,married,middle,lower middle class,us,us,en,2,4,0.333333333,FALSE,0,0.25,0.5
224,0,pennsylvania,female,30,divorced,lower,lower class,us,us,en,3,2,0.666666667,FALSE,0,0.25,0.666666667
224,0,new york,female,28,married,middle,working class,us,us,en,2,2,1,TRUE,1,0.25,0.666666667
224,0,michigan,male,20,single,middle,lower middle class,us,us,en,2,1,0.666666667,FALSE,0,0.25,0.5
224,0,virginia,male,27,married,middle,working class,us,us,en,2,3,0.666666667,FALSE,0,0.25,0.666666667
224,0,missouri,female,27,married,lower,lower middle class,us,us,en,2,1,0.666666667,FALSE,0,0.25,0.5
224,0,new hampshire,female,48,married,middle,upper middle class,us,us,en,2,2,1,TRUE,1,0.25,0.666666667
224,0,north carolina,male,38,married,higher,working class,us,us,en,2,2,1,TRUE,1,0.25,0.666666667
224,0,ohio,male,58,married,middle,working class,us,us,en,2,2,1,TRUE,1,0.25,0.666666667
224,0,massachusetts,male,22,single,middle,lower middle class,us,us,en,2,3,0.666666667,FALSE,0,0.25,0.666666667
224,0,connecticut,male,59,married,middle,working class,us,us,en,2,2,1,TRUE,1,0.25,0.666666667
224,0,pennsylvania,male,52,married,middle,upper middle class,us,us,en,2,1,0.666666667,FALSE,0,0.25,0.5
224,0,washington,female,39,married,middle,working class,us,us,en,2,2,1,TRUE,1,0.25,0.666666667
224,0,california,male,63,married,middle,lower middle class,us,us,en,2,2,1,TRUE,1,0.25,0.666666667
224,0,michigan,female,40,married,higher,upper middle class,us,us,en,2,1,0.666666667,FALSE,0,0.25,0.5
224,0,florida,female,23,single,higher,lower middle class,us,us,en,2,1,0.666666667,FALSE,0,0.25,0.5
224,0,pennsylvania,female,42,married,higher,lower middle class,us,us,en,2,1,0.666666667,FALSE,0,0.25,0.5
224,0,kentucky,female,55,married,middle,upper middle class,us,us,en,2,1,0.666666667,FALSE,0,0.25,0.5
224,0,florida,female,48,married,middle,lower middle class,us,us,en,2,2,1,TRUE,1,0.25,0.666666667
224,0,maryland,female,38,single,higher,lower middle class,us,us,en,2,2,1,TRUE,1,0.25,0.666666667
224,0,north carolina,male,28,married,middle,lower middle class,us,us,en,2,1,0.666666667,FALSE,0,0.25,0.5
224,0,new york,female,26,single,higher,working class,us,us,en,2,1,0.666666667,FALSE,0,0.25,0.5
224,0,ohio,female,45,married,middle,working class,us,us,en,2,2,1,TRUE,1,0.25,0.666666667
224,0,south dakota,male,55,married,middle,lower middle class,us,us,en,2,2,1,TRUE,1,0.25,0.666666667
224,0,california,male,30,divorced,middle,lower middle class,us,us,en,2,1,0.666666667,FALSE,0,0.25,0.5
224,0,oregon,female,42,married,middle,lower middle class,us,us,en,2,2,1,TRUE,1,0.25,0.666666667
224,0,idaho,male,31,married,middle,lower middle class,us,us,en,2,2,1,TRUE,1,0.25,0.666666667
224,0,montana,male,48,married,higher,working class,us,us,en,2,4,0.333333333,FALSE,0,0.25,0.5
224,0,california,female,30,married,middle,upper middle class,us,us,en,2,3,0.666666667,FALSE,0,0.25,0.666666667
224,0,california,male,36,married,higher,lower middle class,us,us,en,2,1,0.666666667,FALSE,0,0.25,0.5
224,0,texas,male,23,single,higher,lower class,us,us,en,3,2,0.666666667,FALSE,0,0.25,0.666666667
224,0,wisconsin,male,41,married,middle,working class,us,us,en,2,1,0.666666667,FALSE,0,0.25,0.5
224,0,maine,female,22,single,higher,lower middle class,us,us,en,2,2,1,TRUE,1,0.25,0.666666667
224,0,michigan,male,60,married,higher,working class,us,us,en,2,1,0.666666667,FALSE,0,0.25,0.5
224,0,new york,male,38,single,higher,lower class,us,us,en,3,2,0.666666667,FALSE,0,0.25,0.666666667
224,0,idaho,male,23,single,middle,lower middle class,us,us,en,2,1,0.666666667,FALSE,0,0.25,0.5
224,0,new york,male,36,married,middle,working class,us,us,en,2,1,0.666666667,FALSE,0,0.25,0.5
224,0,nebraska,male,39,married,middle,lower middle class,us,us,en,2,1,0.666666667,FALSE,0,0.25,0.5
224,0,north carolina,female,30,single,higher,lower class,us,us,en,3,2,0.666666667,FALSE,0,0.25,0.666666667
224,0,pennsylvania,female,46,married,middle,lower middle class,us,us,en,2,3,0.666666667,FALSE,0,0.25,0.666666667
224,0,connecticut,female,52,married,middle,upper middle class,us,us,en,2,1,0.666666667,FALSE,0,0.25,0.5
224,0,arizona,female,40,married,middle,upper middle class,us,us,en,2,3,0.666666667,FALSE,0,0.25,0.666666667
224,0,south dakota,female,43,married,higher,working class,us,us,en,2,2,1,TRUE,1,0.25,0.666666667
224,0,missouri,female,34,married,middle,lower class,us,us,en,3,4,0.666666667,FALSE,0,0.25,0.5
224,0,tennessee,female,25,single,higher,working class,us,us,en,2,3,0.666666667,FALSE,0,0.25,0.666666667
224,0,pennsylvania,female,38,married,middle,upper middle class,us,us,en,2,2,1,TRUE,1,0.25,0.666666667
224,0,virginia,male,60,married,middle,working class,us,us,en,2,1,0.666666667,FALSE,0,0.25,0.5
224,0,tennessee,female,42,married,middle,working class,us,us,en,2,3,0.666666667,FALSE,0,0.25,0.666666667
224,0,tennessee,male,54,married,middle,lower middle class,us,us,en,2,1,0.666666667,FALSE,0,0.25,0.5
224,0,new jersey,female,45,married,higher,lower middle class,us,us,en,2,2,1,TRUE,1,0.25,0.666666667
224,0,tennessee,female,28,married,higher,upper middle class,us,us,en,2,2,1,TRUE,1,0.25,0.666666667
224,0,indiana,female,37,married,higher,upper middle class,us,us,en,2,1,0.666666667,FALSE,0,0.25,0.5
224,0,vermont,female,33,married,middle,lower middle class,us,us,en,2,2,1,TRUE,1,0.25,0.666666667
224,0,michigan,male,21,single,middle,working class,us,us,en,2,3,0.666666667,FALSE,0,0.25,0.666666667
224,0,oregon,male,65,married,middle,working class,us,us,en,2,1,0.666666667,FALSE,0,0.25,0.5
224,0,ohio,female,29,married,middle,lower class,us,us,en,3,3,1,TRUE,1,0.25,0.666666667
224,0,indiana,female,50,married,middle,lower middle class,us,us,en,2,3,0.666666667,FALSE,0,0.25,0.666666667
224,0,north carolina,male,24,single,middle,working class,us,us,en,2,2,1,TRUE,1,0.25,0.666666667
224,0,florida,male,35,married,higher,lower middle class,us,us,en,2,2,1,TRUE,1,0.25,0.666666667
224,0,hawaii,female,36,married,higher,lower middle class,us,us,en,2,1,0.666666667,FALSE,0,0.25,0.5
224,0,texas,female,52,married,higher,lower middle class,us,us,en,2,4,0.333333333,FALSE,0,0.25,0.5
224,0,florida,male,65,married,middle,upper middle class,us,us,en,2,2,1,TRUE,1,0.25,0.666666667
224,0,new york,male,22,single,higher,lower middle class,us,us,en,2,1,0.666666667,FALSE,0,0.25,0.5
224,0,maine,male,52,married,middle,lower class,us,us,en,2,2,1,TRUE,1,0.25,0.666666667
224,0,wisconsin,male,30,married,middle,lower middle class,us,us,en,2,3,0.666666667,FALSE,0,0.25,0.666666667
224,0,florida,male,19,single,middle,lower class,us,us,en,3,3,1,TRUE,1,0.25,0.666666667
224,0,minnesota,male,48,married,middle,upper middle class,us,us,en,2,3,0.666666667,FALSE,0,0.25,0.666666667
224,0,north carolina,female,33,married,middle,working class,us,us,en,2,2,1,TRUE,1,0.25,0.666666667
224,0,missouri,female,52,married,middle,lower middle class,us,us,en,2,1,0.666666667,FALSE,0,0.25,0.5
224,0,california,female,30,married,higher,lower middle class,us,us,en,2,2,1,TRUE,1,0.25,0.666666667
224,0,florida,male,40,married,middle,lower middle class,us,us,en,2,2,1,TRUE,1,0.25,0.666666667
224,0,washington,male,25,single,middle,lower middle class,us,us,en,2,1,0.666666667,FALSE,0,0.25,0.5
224,0,pennsylvania,male,32,single,higher,lower middle class,us,us,en,2,1,0.666666667,FALSE,0,0.25,0.5
224,0,kentucky,female,45,married,higher,upper middle class,us,us,en,2,1,0.666666667,FALSE,0,0.25,0.5
224,0,minnesota,female,37,married,middle,lower middle class,us,us,en,2,2,1,TRUE,1,0.25,0.666666667
224,0,missouri,male,46,married,middle,working class,us,us,en,2,1,0.666666667,FALSE,0,0.25,0.5
224,0,maine,male,40,single,middle,lower middle class,us,us,en,2,1,0.666666667,FALSE,0,0.25,0.5
224,0,new mexico,male,49,married,middle,lower middle class,us,us,en,2,4,0.333333333,FALSE,0,0.25,0.5
224,0,texas,male,23,single,middle,lower class,us,us,en,3,4,0.666666667,FALSE,0,0.25,0.5
224,0,virginia,female,27,married,higher,working class,us,us,en,2,1,0.666666667,FALSE,0,0.25,0.5
224,0,arizona,male,34,single,middle,lower middle class,us,us,en,2,4,0.333333333,FALSE,0,0.25,0.5
224,0,illinois,female,57,divorced,middle,lower middle class,us,us,en,2,4,0.333333333,FALSE,0,0.25,0.5
224,0,virginia,male,58,married,higher,upper middle class,us,us,en,2,1,0.666666667,FALSE,0,0.25,0.5
224,0,wisconsin,female,24,single,higher,lower middle class,us,us,en,2,2,1,TRUE,1,0.25,0.666666667
224,0,california,male,45,married,higher,lower middle class,us,us,en,2,3,0.666666667,FALSE,0,0.25,0.666666667
224,0,missouri,male,30,married,higher,lower middle class,us,us,en,2,1,0.666666667,FALSE,0,0.25,0.5
224,0,texas,female,37,married,middle,upper middle class,us,us,en,2,4,0.333333333,FALSE,0,0.25,0.5
224,0,tennessee,male,43,married,middle,lower middle class,us,us,en,2,4,0.333333333,FALSE,0,0.25,0.5
224,0,arizona,female,20,single,middle,upper middle class,us,us,en,2,3,0.666666667,FALSE,0,0.25,0.666666667
224,0,california,female,23,married,middle,lower middle class,us,us,en,2,3,0.666666667,FALSE,0,0.25,0.666666667
224,0,florida,male,40,married,middle,working class,us,us,en,2,2,1,TRUE,1,0.25,0.666666667
224,0,indiana,male,27,single,middle,lower middle class,us,us,en,2,3,0.666666667,FALSE,0,0.25,0.666666667
224,0,tennessee,male,61,married,middle,working class,us,us,en,2,2,1,TRUE,1,0.25,0.666666667
224,0,washington,male,42,married,higher,upper middle class,us,us,en,2,1,0.666666667,FALSE,0,0.25,0.5
224,0,california,male,32,married,middle,lower middle class,us,us,en,2,2,1,TRUE,1,0.25,0.666666667
224,0,utah,female,32,married,middle,lower middle class,us,us,en,2,2,1,TRUE,1,0.25,0.666666667
224,0,iowa,female,38,married,higher,working class,us,us,en,2,1,0.666666667,FALSE,0,0.25,0.5
224,0,new york,female,32,married,middle,working class,us,us,en,2,2,1,TRUE,1,0.25,0.666666667
224,0,illinois,female,33,married,higher,upper middle class,us,us,en,2,2,1,TRUE,1,0.25,0.666666667
224,0,kentucky,female,37,married,middle,working class,us,us,en,2,2,1,TRUE,1,0.25,0.666666667
224,0,california,male,19,single,middle,upper middle class,us,us,en,2,3,0.666666667,FALSE,0,0.25,0.666666667
224,0,iowa,female,19,single,middle,lower middle class,us,us,en,2,2,1,TRUE,1,0.25,0.666666667
224,0,california,female,49,married,higher,lower middle class,us,us,en,2,2,1,TRUE,1,0.25,0.666666667
224,0,new mexico,male,20,single,middle,working class,us,us,en,2,4,0.333333333,FALSE,0,0.25,0.5
224,0,nebraska,female,57,married,lower,working class,us,us,en,2,2,1,TRUE,1,0.25,0.666666667
224,0,ohio,male,28,married,higher,working class,us,us,en,2,2,1,TRUE,1,0.25,0.666666667
224,0,kentucky,male,21,single,middle,lower middle class,us,us,en,2,2,1,TRUE,1,0.25,0.666666667
224,0,california,female,26,married,middle,lower middle class,us,us,en,2,1,0.666666667,FALSE,0,0.25,0.5
224,0,new jersey,male,57,married,middle,upper middle class,us,us,en,2,1,0.666666667,FALSE,0,0.25,0.5
224,0,wisconsin,female,55,married,middle,working class,us,us,en,2,2,1,TRUE,1,0.25,0.666666667
224,0,missouri,female,36,married,middle,upper middle class,us,us,en,2,2,1,TRUE,1,0.25,0.666666667
224,0,kansas,male,20,single,higher,working class,us,us,en,2,2,1,TRUE,1,0.25,0.666666667
229,0,mississippi,female,30,married,middle,lower middle class,us,us,en,2,3,0.666666667,FALSE,0,0.25,0.666666667
229,0,michigan,female,54,married,middle,working class,us,us,en,2,2,1,TRUE,1,0.25,0.666666667
229,0,michigan,male,53,married,higher,upper middle class,us,us,en,2,2,1,TRUE,1,0.25,0.666666667
229,0,michigan,female,34,divorced,higher,lower class,us,us,en,3,2,0.666666667,FALSE,0,0.25,0.666666667
229,0,missouri,male,48,married,middle,lower middle class,us,us,en,2,3,0.666666667,FALSE,0,0.25,0.666666667
229,0,florida,male,41,married,higher,upper middle class,us,us,en,2,1,0.666666667,FALSE,0,0.25,0.5
229,0,oklahoma,female,25,married,middle,lower class,us,us,en,3,2,0.666666667,FALSE,0,0.25,0.666666667
229,0,michigan,male,35,married,higher,upper middle class,us,us,en,2,2,1,TRUE,1,0.25,0.666666667
229,0,massachusetts,female,42,married,higher,upper middle class,us,us,en,2,2,1,TRUE,1,0.25,0.666666667
229,0,minnesota,male,28,single,higher,lower middle class,us,us,en,2,3,0.666666667,FALSE,0,0.25,0.666666667
229,0,texas,female,24,single,higher,lower class,us,us,en,3,4,0.666666667,FALSE,0,0.25,0.5
229,0,minnesota,female,22,single,middle,lower class,us,us,en,3,4,0.666666667,FALSE,0,0.25,0.5
229,0,pennsylvania,female,35,married,middle,working class,us,us,en,3,2,0.666666667,FALSE,0,0.25,0.666666667
229,0,new york,female,48,divorced,lower,working class,us,us,en,3,2,0.666666667,FALSE,0,0.25,0.666666667
229,0,pennsylvania,female,43,married,higher,upper middle class,us,us,en,2,2,1,TRUE,1,0.25,0.666666667
229,0,north carolina,male,35,married,higher,working class,us,us,en,2,1,0.666666667,FALSE,0,0.25,0.5
229,0,georgia,female,29,married,higher,lower middle class,us,us,en,2,3,0.666666667,FALSE,0,0.25,0.666666667
229,0,minnesota,female,23,single,middle,lower middle class,us,us,en,2,3,0.666666667,FALSE,0,0.25,0.666666667
229,0,missouri,female,27,married,middle,lower middle class,us,us,en,2,3,0.666666667,FALSE,0,0.25,0.666666667
229,0,texas,female,63,married,higher,lower middle class,us,us,en,2,1,0.666666667,FALSE,0,0.25,0.5
229,0,louisiana,female,30,married,middle,working class,us,us,en,2,3,0.666666667,FALSE,0,0.25,0.666666667
229,0,north carolina,male,19,single,middle,lower middle class,us,us,en,3,3,1,TRUE,1,0.25,0.666666667
229,0,new jersey,female,39,married,middle,lower middle class,us,us,en,2,2,1,TRUE,1,0.25,0.666666667
229,0,north carolina,male,42,married,middle,lower middle class,us,us,en,2,2,1,TRUE,1,0.25,0.666666667
229,0,connecticut,male,26,single,higher,lower middle class,us,us,en,2,2,1,TRUE,1,0.25,0.666666667
229,0,connecticut,female,40,single,middle,lower middle class,us,us,en,2,2,1,TRUE,1,0.25,0.666666667
229,0,maryland,male,29,married,middle,working class,us,us,en,2,2,1,TRUE,1,0.25,0.666666667
229,0,wisconsin,female,38,married,middle,working class,us,us,en,2,2,1,TRUE,1,0.25,0.666666667
229,0,north carolina,male,32,single,middle,working class,us,us,en,2,3,0.666666667,FALSE,0,0.25,0.666666667
229,0,oklahoma,female,25,married,middle,lower middle class,us,us,en,2,2,1,TRUE,1,0.25,0.666666667
229,0,oklahoma,male,20,single,middle,upper middle class,us,us,en,2,1,0.666666667,FALSE,0,0.25,0.5
229,0,delaware,male,39,married,middle,upper middle class,us,us,en,2,2,1,TRUE,1,0.25,0.666666667
229,0,missouri,male,37,married,middle,lower class,us,us,en,3,2,0.666666667,FALSE,0,0.25,0.666666667
229,0,california,male,28,single,middle,lower middle class,us,us,en,2,3,0.666666667,FALSE,0,0.25,0.666666667
229,0,ohio,female,24,married,middle,working class,us,us,en,2,2,1,TRUE,1,0.25,0.666666667
229,0,north carolina,male,49,married,middle,lower class,us,us,en,3,4,0.666666667,FALSE,0,0.25,0.5
229,0,nevada,female,45,married,middle,lower middle class,us,us,en,2,2,1,TRUE,1,0.25,0.666666667
229,0,colorado,female,32,married,middle,upper middle class,us,us,en,2,2,1,TRUE,1,0.25,0.666666667
229,0,washington,female,21,single,middle,lower class,us,us,en,3,2,0.666666667,FALSE,0,0.25,0.666666667
229,0,illinois,male,46,married,higher,lower middle class,us,us,en,2,2,1,TRUE,1,0.25,0.666666667
229,0,new york,male,38,married,higher,lower middle class,us,us,en,2,3,0.666666667,FALSE,0,0.25,0.666666667
229,0,ohio,female,56,divorced,middle,working class,us,us,en,2,2,1,TRUE,1,0.25,0.666666667
229,0,colorado,female,71,married,higher,upper middle class,us,us,en,2,1,0.666666667,FALSE,0,0.25,0.5
229,0,oklahoma,female,42,married,higher,working class,us,us,en,2,3,0.666666667,FALSE,0,0.25,0.666666667
229,0,colorado,male,27,married,higher,upper middle class,us,us,en,2,2,1,TRUE,1,0.25,0.666666667
229,0,kentucky,female,30,married,higher,lower class,us,us,en,3,3,1,TRUE,1,0.25,0.666666667
229,0,illinois,male,26,single,middle,lower middle class,us,us,en,2,2,1,TRUE,1,0.25,0.666666667
229,0,virginia,male,40,single,lower,lower class,us,us,en,3,2,0.666666667,FALSE,0,0.25,0.666666667
229,0,nebraska,female,20,single,middle,lower middle class,us,us,en,2,3,0.666666667,FALSE,0,0.25,0.666666667
229,0,new jersey,female,20,single,middle,working class,us,us,en,2,4,0.333333333,FALSE,0,0.25,0.5
229,0,new jersey,male,57,married,middle,working class,us,us,en,2,3,0.666666667,FALSE,0,0.25,0.666666667
